season,team,rush_attempts,pass_rate,rush_rate,epa_per_pass,epa_per_rush,rush_success_rate,pass_success_rate,yards_per_carry,pct_off_10_personnel,pct_off_11_personnel,pct_off_12_personnel,pct_off_13_personnel,pct_off_21_personnel,pct_off_22_personnel,avg_box_count_on_rush,epa_per_rush_vs_base,epa_per_rush_vs_nickel,epa_per_rush_vs_dime,pct_def_base,pct_def_nickel,pct_def_dime,avg_db_weight,avg_lb_weight,avg_height_in_db,avg_height_in_lb,avg_forty_lb,avg_forty_db,team_rushing_rank,run_first_label
2024,SEA,387.867,0.616,0.384,0.009,-0.002,0.426,0.458,4.754,0.007,0.674,0.246,0.058,0.007,0.007,6.429,0.113,0.104,0.056,0.138,0.672,0.179,196.162,248.464,71.698,73.684,4.651,4.492,11,pass_first
2024,SF,544.978,0.53,0.47,0.225,0.018,0.451,0.516,4.867,0,0.399,0.094,0.002,0.412,0.08,6.928,0.028,-0.057,0.36,0.235,0.749,0.012,196.676,226.153,71.753,73.907,4.651,4.492,10,run_first
2024,TB,454.822,0.625,0.375,0.132,-0.03,0.422,0.482,4.524,0.013,0.718,0.196,0.026,0.03,0.002,6.475,-0.121,-0.039,-0.069,0.376,0.601,0.011,198.529,246.647,71.951,74.416,4.651,4.492,16,pass_first
2024,TEN,477.422,0.541,0.459,-0.049,-0.044,0.399,0.426,4.4,0,0.609,0.244,0.057,0.049,0.025,6.714,0.588,-0.007,0.169,0.243,0.628,0.123,198.68,237.913,71.609,74.142,4.651,4.492,22,run_first
2024,WAS,514.933,0.57,0.43,-0.075,0.033,0.449,0.414,4.548,0.006,0.674,0.198,0.028,0.06,0.012,6.369,0.125,-0.049,0.431,0.218,0.643,0.13,197.451,233.118,72.238,73.718,4.651,4.492,6,pass_first
2025,ARI,490.778,0.552,0.448,-0.011,0.102,0.455,0.453,5.269,0.024,0.574,0.245,0.102,0.011,0.02,6.117,-0.167,0.157,0.362,0.421,0.411,0.161,191.142,240.317,71.153,74.133,4.648,4.493,4,pass_first
2025,ATL,489.222,0.522,0.478,-0.117,-0.057,0.421,0.436,4.353,0,0.485,0.252,0.042,0.117,0.091,6.663,-0.194,-0.053,0.258,0.265,0.716,0.008,194.15,244.258,72.333,75.103,4.648,4.493,25,run_first
2025,BAL,649.5,0.449,0.551,0.186,0.133,0.511,0.49,5.932,0,0.264,0.173,0,0.265,0.187,6.713,0.141,0.171,-0.262,0.104,0.628,0.238,198.294,241.519,72.056,75.242,4.648,4.493,2,run_first
2025,BUF,539.444,0.581,0.419,0.254,0.132,0.5,0.52,4.876,0.036,0.707,0.084,0.012,0.066,0.03,6.379,-0.216,-0.014,0.664,0.22,0.643,0.135,192.836,229.853,71.714,72.856,4.648,4.493,3,pass_first
2025,CAR,422.056,0.584,0.416,-0.196,0,0.44,0.371,4.422,0.005,0.814,0.11,0.016,0.031,0.008,6.619,-0.081,0.119,0.716,0.272,0.516,0.199,197.689,242.736,72.567,74.872,4.648,4.493,12,pass_first
2025,CHI,505.944,0.533,0.467,-0.178,0.041,0.431,0.376,4.613,0.007,0.667,0.191,0.043,0.044,0.014,6.474,0.022,0.041,0.709,0.126,0.725,0.119,198.739,234.65,72.122,73.897,4.648,4.493,8,run_first
2025,CIN,407.611,0.656,0.344,0.112,-0.021,0.414,0.498,4.259,0.016,0.732,0.153,0,0,0.056,6.559,-0.164,-0.013,0.596,0.287,0.614,0.088,195.189,230.911,71.597,74.172,4.648,4.493,16,pass_first
2025,CLE,518.306,0.563,0.437,-0.132,-0.001,0.42,0.414,4.329,0.012,0.623,0.17,0.073,0.032,0.038,6.719,-0.035,0.197,0.575,0.325,0.475,0.122,198.647,229.633,73.242,73.431,4.648,4.493,13,pass_first
2025,DAL,464.833,0.621,0.379,0.019,-0.077,0.414,0.461,4.104,0.025,0.684,0.172,0.027,0.051,0.003,6.494,-0.176,-0.09,0.808,0.31,0.682,0.004,201.669,239.15,73.919,74.664,4.648,4.493,28,pass_first
2025,DEN,458.5,0.563,0.437,-0.018,-0.021,0.438,0.412,4.491,0,0.599,0.251,0.062,0.032,0.043,6.688,-0.136,-0.066,1.009,0.271,0.549,0.138,194.006,243.431,71.806,75.264,4.648,4.493,16,pass_first
2025,DET,553.111,0.54,0.46,0.173,0.046,0.461,0.513,5.176,0.004,0.556,0.241,0.036,0.078,0.057,6.832,0.171,-0.06,-0.009,0.626,0.338,0,193.022,241.181,72.225,74.592,4.648,4.493,7,run_first
2025,GB,527.028,0.518,0.482,0.143,0.02,0.453,0.476,4.698,0.002,0.646,0.363,0.013,0.062,0,6.791,-3.918,0.133,0.175,0.363,0.627,0.002,199.208,238.508,72.022,74.817,4.648,4.493,10,run_first
2025,HOU,424.694,0.611,0.389,-0.013,-0.133,0.357,0.417,4.013,0.004,0.615,0.251,0.042,0.079,0.024,6.669,-0.158,-0.212,-0.029,0.242,0.745,0.001,196.514,226.267,71.114,73.136,4.648,4.493,31,pass_first
2025,IND,493.611,0.542,0.458,-0.071,-0.039,0.407,0.408,4.882,0.003,0.769,0.173,0.018,0.031,0.008,6.461,-0.116,0.026,-0.09,0.188,0.679,0.125,201.489,222.069,72.144,73.331,4.648,4.493,20,run_first
2025,JAX,401.278,0.614,0.386,-0.009,-0.049,0.415,0.454,4.392,0.008,0.669,0.248,0.063,0,0,6.442,0.104,0.034,-0.196,0.345,0.536,0.11,197.678,239.769,71.658,74.958,4.648,4.493,22,pass_first
2025,KC,518.139,0.623,0.377,0.148,0.061,0.472,0.506,4.587,0,0.626,0.297,0.087,0,0.007,6.361,-0.023,0.166,1.031,0.335,0.554,0.101,198.108,231.658,72.381,73.431,4.648,4.493,5,pass_first
2025,LA,495.056,0.582,0.418,0.103,-0.037,0.428,0.496,4.259,0.013,0.917,0.082,0,0,0.004,6.619,-0.07,0.003,-0.193,0.269,0.415,0.307,193.347,248.131,71.758,74.697,4.648,4.493,19,pass_first
2025,LAC,444.528,0.61,0.39,0.019,-0.062,0.403,0.445,4.16,0.003,0.676,0.145,0.013,0.09,0.038,6.541,0.017,-0.118,1.126,0.214,0.537,0.23,197.254,241.064,71.921,74.796,4.648,4.493,26,pass_first
2025,LV,402.444,0.616,0.383,-0.056,-0.143,0.39,0.442,3.941,0,0.571,0.249,0.038,0.118,0.028,6.665,-0.017,-0.056,0.271,0.568,0.353,0.07,191.01,231.61,72.39,73.88,4.648,4.493,32,pass_first
2025,MIA,447.139,0.601,0.399,0.105,-0.08,0.419,0.484,4.387,0.012,0.254,0.243,0.01,0.41,0.04,6.473,-0.242,0.007,0.269,0.353,0.625,0.006,195.594,243.667,72.1,74.589,4.648,4.493,29,pass_first
2025,MIN,433.083,0.608,0.392,0.027,-0.017,0.435,0.463,4.559,0.001,0.568,0.212,0.017,0.148,0.025,6.632,0.049,0.02,-0.073,0.529,0.35,0.08,195.183,243.581,72.417,74.433,4.648,4.493,14,pass_first
2025,NE,398.583,0.568,0.432,-0.239,-0.048,0.422,0.396,4.506,0,0.631,0.297,0.023,0.034,0.01,6.531,0.069,-0.017,0.303,0.262,0.664,0.057,198.564,245.364,72.186,74.175,4.648,4.493,21,pass_first
2025,NO,472.139,0.545,0.455,-0.099,-0.07,0.412,0.404,4.154,0,0.362,0.235,0.062,0.152,0.068,6.716,-0.142,-0.122,0.173,0.368,0.596,0.028,197.353,231.286,72.086,73.742,4.648,4.493,27,run_first
2025,NYG,469.417,0.566,0.434,-0.166,-0.025,0.431,0.394,4.658,0.005,0.641,0.223,0.036,0.045,0.029,6.553,-0.007,0.187,0.081,0.281,0.557,0.158,194.692,244.967,72.342,75.186,4.648,4.493,18,pass_first
2025,NYJ,365.389,0.652,0.348,-0.141,-0.091,0.397,0.394,4.338,0,0.755,0.214,0.033,0.049,0.005,6.519,-0.024,-0.061,-0.064,0.305,0.633,0.047,196.642,227.228,71.817,73.358,4.648,4.493,30,pass_first
2025,PHI,667.667,0.477,0.523,0.067,0.134,0.483,0.443,5.086,0.009,0.687,0.269,0.029,0.019,0.004,6.627,0.109,0.209,-0.019,0.25,0.729,0.014,194.581,236.128,71.825,73.828,4.648,4.493,1,run_first
2025,PIT,495.417,0.542,0.458,-0.11,-0.055,0.408,0.393,4.101,0.001,0.654,0.234,0.08,0.033,0.004,6.707,0.005,-0.073,-0.018,0.33,0.61,0,199.367,237.394,72.822,73.936,4.648,4.493,24,run_first
2025,SEA,376.5,0.624,0.376,-0.003,0.002,0.431,0.457,4.781,0.007,0.681,0.257,0.063,0,0.005,6.386,0.144,0.125,0.036,0.064,0.734,0.186,195.039,250.069,71.519,73.703,4.648,4.493,11,pass_first
2025,SF,558.111,0.525,0.475,0.261,0.03,0.459,0.527,4.923,0,0.38,0.084,0.001,0.437,0.086,6.923,0.051,-0.066,0.447,0.206,0.772,0.016,196.081,224.225,71.667,73.9,4.648,4.493,9,run_first
2025,TB,462.806,0.624,0.376,0.138,-0.019,0.43,0.482,4.625,0.012,0.735,0.196,0.026,0.026,0,6.408,-0.117,-0.032,-0.135,0.36,0.61,0.011,198.756,248.142,72.044,74.531,4.648,4.493,15,pass_first
2025,TEN,475.722,0.543,0.457,-0.063,-0.051,0.394,0.421,4.341,0,0.632,0.243,0.051,0.043,0.02,6.636,0.697,-0.015,0.133,0.296,0.634,0.062,198.767,236.833,71.647,74.147,4.648,4.493,23,run_first
2025,WAS,535.417,0.565,0.435,-0.083,0.047,0.459,0.408,4.592,0.006,0.669,0.203,0.024,0.066,0.011,6.288,0.158,-0.046,0.488,0.287,0.595,0.106,197.186,231.378,72.294,73.669,4.648,4.493,6,pass_first
